0.000025,-0.468785,-0.008785
0.00005,-0.470443,-0.010443
0.000075,-0.473416,-0.013416
0.0001,-0.469345,-0.009345
0.000125,-0.47073,-0.01073
0.00015,-0.468641,-0.008641
0.000175,-0.474027,-0.014027
0.0002,-0.471743,-0.011743
0.000225,-0.471469,-0.011469
0.00025,-0.472474,-0.012474
0.000275,-0.471906,-0.011906
0.0003,-0.472453,-0.012453
0.000325,-0.469276,-0.009276
0.00035,-0.470489,-0.010489
0.000375,-0.470973,-0.010973
0.0004,-0.470329,-0.010329
0.000425,-0.472021,-0.012021
0.00045,-0.474444,-0.014444
0.000475,-0.471964,-0.011964
0.0005,-0.472155,-0.012155
0.000525,-0.469629,-0.009629
0.00055,-0.472682,-0.012682
0.000575,-0.471857,-0.011857
0.0006,-0.470875,-0.010875
0.000625,-0.467591,-0.007591
0.00065,-0.469572,-0.009572
0.000675,-0.470707,-0.010707
0.0007,-0.46981,-0.00981
0.000725,-0.472831,-0.012831
0.00075,-0.472515,-0.012515
0.000775,-0.473353,-0.013353
0.0008,-0.471223,-0.011223
0.000825,-0.473655,-0.013655
0.00085,-0.476262,-0.016262
0.000875,-0.473657,-0.013657
0.0009,-0.472004,-0.012004
0.000925,-0.473021,-0.013021
0.00095,-0.470869,-0.010869
0.000975,-0.474197,-0.014197
0.001,-0.467499,-0.007499
0.001025,-0.470489,-0.010489
0.00105,-0.469812,-0.009812
0.001075,-0.473712,-0.013712
0.0011,-0.469761,-0.009761
0.001125,-0.472228,-0.012228
0.00115,-0.473109,-0.013109
0.001175,-0.471302,-0.011302
0.0012,-0.471999,-0.011999
0.001225,-0.468695,-0.008695
0.00125,-0.472969,-0.012969
0.001275,-0.471213,-0.011213
0.0013,-0.471004,-0.011004
0.001325,-0.470749,-0.010749
0.00135,-0.473859,-0.013859
0.001375,-0.472037,-0.012037
0.0014,-0.470227,-0.010227
0.001425,-0.472911,-0.012911
0.00145,-0.474352,-0.014352
0.001475,-0.472342,-0.012342
0.0015,-0.469877,-0.009877
0.001525,-0.46844,-0.00844
0.00155,-0.469481,-0.009481
0.001575,-0.474899,-0.014899
0.0016,-0.471576,-0.011576
0.001625,-0.46916,-0.00916
0.00165,-0.4711,-0.0111
0.001675,-0.472322,-0.012322
0.0017,-0.469413,-0.009413
0.001725,-0.468294,-0.008294
0.00175,-0.472514,-0.012514
0.001775,-0.472342,-0.012342
0.0018,-0.468497,-0.008497
0.001825,-0.470711,-0.010711
0.00185,-0.469896,-0.009896
0.001875,-0.472576,-0.012576
0.0019,-0.47342,-0.01342
0.001925,-0.466628,-0.006628
0.00195,-0.470828,-0.010828
0.001975,-0.46929,-0.00929
0.002,-0.469841,-0.009841
0.002025,-0.47,-0.01
0.00205,-0.471081,-0.011081
0.002075,-0.473054,-0.013054
0.0021,-0.469238,-0.009238
0.002125,-0.472828,-0.012828
0.00215,-0.474266,-0.014266
0.002175,-0.471517,-0.011517
0.0022,-0.472111,-0.012111
0.002225,-0.47203,-0.01203
0.00225,-0.471403,-0.011403
0.002275,-0.466754,-0.006754
0.0023,-0.470846,-0.010846
0.002325,-0.470212,-0.010212
0.00235,-0.472566,-0.012566
0.002375,-0.470877,-0.010877
0.0024,-0.469151,-0.009151
0.002425,-0.471279,-0.011279
0.00245,-0.473089,-0.013089
0.002475,-0.474354,-0.014354
0.0025,-0.470419,-0.010419
0.002525,-0.471588,-0.011588
0.00255,-0.471214,-0.011214
0.002575,-0.472713,-0.012713
0.0026,-0.468852,-0.008852
0.002625,-0.47195,-0.01195
0.00265,-0.471175,-0.011175
0.002675,-0.471681,-0.011681
0.0027,-0.470071,-0.010071
0.002725,-0.47352,-0.01352
0.00275,-0.471281,-0.011281
0.002775,-0.471001,-0.011001
0.0028,-0.471349,-0.011349
0.002825,-0.470596,-0.010596
0.00285,-0.472958,-0.012958
0.002875,-0.469985,-0.009985
0.0029,-0.471856,-0.011856
0.002925,-0.469702,-0.009702
0.00295,-0.472392,-0.012392
0.002975,-0.471159,-0.011159
0.003,-0.470148,-0.010148
0.003025,-0.472333,-0.012333
0.00305,-0.471519,-0.011519
0.003075,-0.473374,-0.013374
0.0031,-0.467004,-0.007004
0.003125,-0.468763,-0.008763
0.00315,-0.4716,-0.0116
0.003175,-0.471031,-0.011031
0.0032,-0.47154,-0.01154
0.003225,-0.469934,-0.009934
0.00325,-0.471776,-0.011776
0.003275,-0.469974,-0.009974
0.0033,-0.469786,-0.009786
0.003325,-0.469749,-0.009749
0.00335,-0.470941,-0.010941
0.003375,-0.471863,-0.011863
0.0034,-0.471563,-0.011563
0.003425,-0.471864,-0.011864
