0.000025,-0.359713,0.005287
0.00005,-0.35989,0.00511
0.000075,-0.360465,0.004535
0.0001,-0.362191,0.002809
0.000125,-0.359429,0.005571
0.00015,-0.36183,0.00317
0.000175,-0.361775,0.003225
0.0002,-0.364632,0.000368
0.000225,-0.360193,0.004807
0.00025,-0.360678,0.004322
0.000275,-0.358823,0.006177
0.0003,-0.363731,0.001269
0.000325,-0.359011,0.005989
0.00035,-0.362115,0.002885
0.000375,-0.359793,0.005207
0.0004,-0.359539,0.005461
0.000425,-0.363307,0.001693
0.00045,-0.359331,0.005669
0.000475,-0.361139,0.003861
0.0005,-0.364768,0.000232
0.000525,-0.362358,0.002642
0.00055,-0.360278,0.004722
0.000575,-0.362126,0.002874
0.0006,-0.361383,0.003617
0.000625,-0.361829,0.003171
0.00065,-0.359969,0.005031
0.000675,-0.359506,0.005494
0.0007,-0.360172,0.004828
0.000725,-0.360453,0.004547
0.00075,-0.361419,0.003581
0.000775,-0.36184,0.00316
0.0008,-0.361228,0.003772
0.000825,-0.364295,0.000705
0.00085,-0.360529,0.004471
0.000875,-0.363355,0.001645
0.0009,-0.361238,0.003762
0.000925,-0.364291,0.000709
0.00095,-0.360659,0.004341
0.000975,-0.362865,0.002135
0.001,-0.363373,0.001627
0.001025,-0.36525,-0.00025
0.00105,-0.361002,0.003998
0.001075,-0.363212,0.001788
0.0011,-0.36393,0.00107
0.001125,-0.364756,0.000244
0.00115,-0.358869,0.006131
0.001175,-0.360999,0.004001
0.0012,-0.360811,0.004189
0.001225,-0.363051,0.001949
0.00125,-0.363579,0.001421
0.001275,-0.362172,0.002828
0.0013,-0.364136,0.000864
0.001325,-0.364177,0.000823
0.00135,-0.362686,0.002314
0.001375,-0.365108,-0.000108
0.0014,-0.36562,-0.00062
0.001425,-0.363482,0.001518
0.00145,-0.363342,0.001658
0.001475,-0.363739,0.001261
0.0015,-0.368886,-0.003886
0.001525,-0.35953,0.00547
0.00155,-0.361348,0.003652
0.001575,-0.36269,0.00231
0.0016,-0.363073,0.001927
0.001625,-0.360468,0.004532
0.00165,-0.359872,0.005128
0.001675,-0.363965,0.001035
0.0017,-0.363586,0.001414
0.001725,-0.362097,0.002903
0.00175,-0.359262,0.005738
0.001775,-0.363009,0.001991
0.0018,-0.363623,0.001377
0.001825,-0.362986,0.002014
0.00185,-0.363471,0.001529
0.001875,-0.3596,0.0054
0.0019,-0.365142,-0.000142
0.001925,-0.363332,0.001668
0.00195,-0.362079,0.002921
0.001975,-0.364005,0.000995
0.002,-0.362768,0.002232
0.002025,-0.363856,0.001144
0.00205,-0.361257,0.003743
0.002075,-0.363726,0.001274
0.0021,-0.362222,0.002778
0.002125,-0.360427,0.004573
0.00215,-0.362955,0.002045
0.002175,-0.362171,0.002829
0.0022,-0.363757,0.001243
0.002225,-0.362688,0.002312
0.00225,-0.36041,0.00459
0.002275,-0.362925,0.002075
0.0023,-0.36495,0.00005
0.002325,-0.362725,0.002275
0.00235,-0.363341,0.001659
0.002375,-0.362228,0.002772
0.0024,-0.364992,0.000008
0.002425,-0.362344,0.002656
0.00245,-0.363388,0.001612
0.002475,-0.361587,0.003413
0.0025,-0.366002,-0.001002
0.002525,-0.365203,-0.000203
0.00255,-0.364804,0.000196
0.002575,-0.362116,0.002884
0.0026,-0.365188,-0.000188
0.002625,-0.361936,0.003064
0.00265,-0.365542,-0.000542
0.002675,-0.363658,0.001342
0.0027,-0.363933,0.001067
0.002725,-0.36218,0.00282
0.00275,-0.361129,0.003871
0.002775,-0.362553,0.002447
0.0028,-0.362697,0.002303
0.002825,-0.361138,0.003862
0.00285,-0.360422,0.004578
0.002875,-0.3607,0.0043
0.0029,-0.364719,0.000281
0.002925,-0.361485,0.003515
0.00295,-0.359896,0.005104
0.002975,-0.361771,0.003229
0.003,-0.362109,0.002891
0.003025,-0.363036,0.001964
0.00305,-0.361894,0.003106
0.003075,-0.363172,0.001828
0.0031,-0.364818,0.000182
0.003125,-0.365963,-0.000963
0.00315,-0.363837,0.001163
0.003175,-0.364543,0.000457
0.0032,-0.360286,0.004714
0.003225,-0.363658,0.001342
0.00325,-0.361112,0.003888
